order_id,product_id,customer_id,return_date,return_reason,refund_amount,review_comment_title,review_comment_message
91003e3a687f6d045844de7b5f772608,6405e17a3e8718d5316c5d644320f253,627df80b3c1f086dbc7acca08e714530,2017-04-15 11:56:08,Not as described,93.31,nan,nan
3637b54ea3991c5c9471dd8c9e77ab7f,10adb53d8faa890ca7c2f0cbcb68d777,8564e29313b731aab2952205f0be7795,2018-04-28 17:26:01,Wrong item,32.69,nan,nan
f4adf4d0dfbaeeb40ae1c14e893994f4,7f47a78f50b93196e945ec522b6e6788,046898f5066f7287e47eda8a80c80a56,2017-11-25 15:23:14,Wrong item,336.89,nan,"Comprei o tablet para dar como presente de natal mas, infelizmente, já paguei e até agora não recebi o produto.peço que entreguem o mais rápido possível"
6ecf7023e8dd4ec8b08746c35b9fcb60,140a8324a66db81d299b24b30d93098e,181e2217f874cb5390be37f378db5e07,2017-11-24 14:22:48,Defective,55.92,nan,"Na entrega veio faltando os dois assento futon que eu comprei fora do kit.
Ou seja só entregaram os kits. Continuo aguardando o contato de vocês. "
6ecf7023e8dd4ec8b08746c35b9fcb60,140a8324a66db81d299b24b30d93098e,181e2217f874cb5390be37f378db5e07,2017-11-24 14:22:48,Defective,55.92,nan,"Na entrega veio faltando os dois assento futon que eu comprei fora do kit.
Ou seja só entregaram os kits. Continuo aguardando o contato de vocês. "
6ecf7023e8dd4ec8b08746c35b9fcb60,2548af3e6e77a690cf3eb6368e9ab61e,181e2217f874cb5390be37f378db5e07,2017-11-24 14:22:48,Late delivery,26.01,nan,"Na entrega veio faltando os dois assento futon que eu comprei fora do kit.
Ou seja só entregaram os kits. Continuo aguardando o contato de vocês. "
6ecf7023e8dd4ec8b08746c35b9fcb60,2548af3e6e77a690cf3eb6368e9ab61e,181e2217f874cb5390be37f378db5e07,2017-11-24 14:22:48,Wrong item,26.01,nan,"Na entrega veio faltando os dois assento futon que eu comprei fora do kit.
Ou seja só entregaram os kits. Continuo aguardando o contato de vocês. "
ac899f448f474ceb27b400ce38f25bc2,656bf6da1eeb7dd128b9b567eea3ca3e,b6ac8070e88a2e3a2e9550bb08aad925,2018-04-03 22:02:10,Defective,60.03,nan,5
ac899f448f474ceb27b400ce38f25bc2,679a3e5e1d2bb68982be5734c6e55e63,b6ac8070e88a2e3a2e9550bb08aad925,2018-04-03 22:02:10,Defective,65.05,nan,5
ac899f448f474ceb27b400ce38f25bc2,679a3e5e1d2bb68982be5734c6e55e63,b6ac8070e88a2e3a2e9550bb08aad925,2018-04-03 22:02:10,Changed mind,65.05,nan,5
7c2aefdd602f9df2ae6eb835d3973974,6fb42788c5ef9affaa2fec30ca8b6053,187a820d7c72e9248b35ef98df3438c5,2017-10-18 05:04:06,Wrong item,31.270000000000003,nan,"Esse produto nao veio o que cliquei.Era para vir um de cortar marmore 25 ml e que calce na furadeira ,mas . Alguma coisa na descricao saiu errado e veio a serra copo de cortar madeira 3/4."
08bf2c1104a4d1382d651ad4e921b4a6,34d6306314a47fe15c1efdbc23302020,45b4e909ecb4b938d979ac373b89bbe4,2017-08-30 13:53:29,Changed mind,84.23,nan,"Na foto do site das lannister é exibida uma foto do cartucho Canon Original, porém o produto recebido não é Canon, trata-se de uma cartucho genérico de reposição."
26492946caba5024f4d5e99dbdf4514f,2aba8662055d2c7e8d7a4ad797f27840,e93accb02ef110eda33fbf5b00f76925,2018-08-01 09:19:30,Wrong item,35.06,Produto danificado ,Infelizmente recebi o produto que é uma solução p unhas roídas com o frasco vazio e danificado
e9ce8d3f379bf3d70e4af85174e1841f,d66815037fba03ebe1e3bcb9967723aa,383e0c402beac204dc7ad8633cc49ae8,2017-07-29 14:44:04,Not as described,139.09,nan,nan
3d56cf18c16869e9c0d59c4460a0aa30,d63c1011f49d98b976c352955b1c4bea,a3243fbd504be273ba8e4519280ed00a,2018-01-17 01:50:39,Not as described,75.17,nan,A frequência do produto está incompatível com a rede elétrica brasileira e não foi mostrado na descrição do produto antes de ser comprado
917b267dc796aa050652ac9f24b245b2,386486367c1f9d4f587a8864ccb6902b,3acc0f0e957074ee4dbebb7b7e82a834,2017-11-05 19:41:16,Wrong item,127.38,nan,"o produto é bem diferente da foto, não gostei do material, na foto a renda aparenta ser mais grossa e é extremamente fina e sem forro. "
99332f462c856f28c1581e91c169b488,77115ce07da135cd94ffef9ac16bb1b5,7bfdb3d0f53ea882f2a470c6ec01a983,2017-07-09 15:12:11,Defective,47.68,nan,"Comprei um cabo tipo c para utilizar no meu moto z play, e recebi um cabo mini usb"
62609e797154e9f885bb9e8fd8f48b76,7151659c0516da0bb3d9f27312efb652,543d48b68cb07dc5e1d93428c8733781,2018-03-22 15:33:24,Not as described,59.06999999999999,nan,nan
a24474d0a4ebace563a0695a14b5bb0a,99a4788cb24856965c36a24e339b6058,fd586069669833b4011c44eb39e6b011,2017-05-12 19:10:36,Defective,115.81,nan,Ainda não recebi o produto :(
a24474d0a4ebace563a0695a14b5bb0a,35afc973633aaeb6b877ff57b2793310,fd586069669833b4011c44eb39e6b011,2017-05-12 19:10:36,Late delivery,115.81,nan,Ainda não recebi o produto :(
dc95c77dd5f88e79576808b9ed5e4df3,bb7181410b4e02f93f3697f765db53c7,2d83e8ee0c505cb36c7da0c911677101,2017-09-28 19:10:06,Wrong item,137.2,nan,Comparei uma banheira e não recebi no prazo combinado tenho pressa pois meu neto está pra nascer antes de eu fazer a compra eu me certifiquei que iriam me entregar na data certa mais não recebi
aaa965f3b2dc351f34bbe80a4a0d1c0e,86beb8b7298c47a334e6deb8545b2f06,299e712af8c8ad86f2f69e1f34a341f3,2018-06-01 10:27:30,Changed mind,36.96,nan,nan
d04690bea446315563a9f2752ff88e9f,e729528d0513c6dfec158a515a47187b,ed2533314abb0846d2f3448b35bbe8c2,2018-02-11 15:51:31,Defective,72.98,nan,Comprei 2 cadeiras e chegou somente 1 com a nota rasurada. Abri uma reclamação na lannister e aguardo solução
d04690bea446315563a9f2752ff88e9f,e729528d0513c6dfec158a515a47187b,ed2533314abb0846d2f3448b35bbe8c2,2018-02-11 15:51:31,Changed mind,72.98,nan,Comprei 2 cadeiras e chegou somente 1 com a nota rasurada. Abri uma reclamação na lannister e aguardo solução
2f763c623e85177077b5a4ee2d3cced5,530989bc6eff4420c49a84214ab1eb51,c24d9b328fcc64c56fd908be937bcf3d,2017-05-17 15:46:06,Defective,89.25999999999999,nan,Não entregou o produto e não entrou em contato.
2f763c623e85177077b5a4ee2d3cced5,530989bc6eff4420c49a84214ab1eb51,c24d9b328fcc64c56fd908be937bcf3d,2017-05-17 15:46:06,Late delivery,89.25999999999999,nan,Não entregou o produto e não entrou em contato.
e3457b638ebc9288bdb7aeaf57d6847a,208026b3551ff84253421d9f26099f6f,59f09ab2a6c3bcfa191cc3f9f9a3d756,2018-01-22 16:35:39,Not as described,36.14,nan,Ainda não recebi meu produto. 
e31c3e361313ee8c43db7ad4ced7293c,c9c6fde711572c1ad99ca12728c6af00,19797c1b94a09f78336624ef4093e252,2018-05-22 11:07:09,Not as described,41.41,nan,nan
f31cf521d461f5b8b5b1456a0448495e,060cb19345d90064d1015407193c233d,7d9fd47eeb21776ed93f070d71499e0a,2017-05-28 15:50:05,Not as described,169.17000000000002,nan,"Comprei dois pneus, paguei dois pneus, pedido efetuado e pago de dois pneus. Recebi em casa nota fiscal referente aos dois pneus, mas só um pneu dentro da embalagem.
Aguardo posicionamento à respeito"
f31cf521d461f5b8b5b1456a0448495e,98d61056e0568ba048e5d78038790e77,7d9fd47eeb21776ed93f070d71499e0a,2017-05-28 15:50:05,Late delivery,194.59,nan,"Comprei dois pneus, paguei dois pneus, pedido efetuado e pago de dois pneus. Recebi em casa nota fiscal referente aos dois pneus, mas só um pneu dentro da embalagem.
Aguardo posicionamento à respeito"
dccdda90e3f3d9225e29e4b4bd96855f,84f456958365164420cfc80fbe4c7fab,8f8053e42f46e2147a21c3efd579a37f,2018-04-04 12:01:25,Defective,105.7,nan,"Péssima pois a colcha não é um cobre leito e o tecido é de lançou fino e ainda veio com defeito nas capas das almofadas,estão descusturadas "
8622c6f995fbf5c21668a447e212681e,389d119b48cf3043d311335e499d9c6b,7e00e738e4ef7c35bc56c6313d51e599,2018-03-03 01:29:37,Wrong item,71.53,nan,nan
789be7af719fd7c9ac8ece69f76f876f,9f65cd1fc2c7cf6ad8bc3d8c038abe44,55883315bfdf93b29586555bf619e117,2017-07-23 15:34:47,Wrong item,101.93,nan,"O cumprimento do prazo ocorreu, entretanto a qualidade do produto foi péssima. O produto não vem em embalagem original da Philips e apresenta diferenças entre a lamina original. O uso demonstrou-se pe"
59bc7868dd1001b0e0affabebe64b67c,bc23e7ab33428b722eb04acc660423ad,213c7704baa0006844081034fc1f0659,2017-12-12 21:01:29,Late delivery,226.85,nan,nan
62527ffb0a777fcc82e4796cb9cc3583,3f0376e782caf27ef19342d8e5c7e6f5,e633b2864e7aeebef890c4709eb72a34,2018-06-25 20:59:09,Changed mind,22.39,Não Funciona,"Recebi tudo no prazo certo, mas o controle simplesmente não funciona!"
171c9f9a5667b0bea55d8b78c27bc5bd,4a0c2a56e65c941a0bb9874c47dd66d8,522d542f869e1cd1db0df769db11b761,2017-07-18 09:57:34,Changed mind,95.22,nan,nan
58aebe1d668d109ff150b32efbffa817,642a40d4d73b4b2604968937de13634a,be0ac06e46d02ddfeff63176906c0496,2017-04-08 12:28:09,Not as described,23.86,nan,não recebi o produto
3929d3d5fbe85ebabf5b1c42f10d686e,a47295965bd091207681b541b26e40a5,19cf585d33c1ed6e21c645e806923144,2018-03-19 11:27:22,Wrong item,65.03,nan,O produto veio com defeito
857dfb7747277538e123a9086b873cc7,84f456958365164420cfc80fbe4c7fab,ce78147300ad685730e9374522c42a39,2018-01-24 12:07:49,Changed mind,112.71,nan,"Um dos produtos não foi entregue, estou no aguardo"
857dfb7747277538e123a9086b873cc7,84f456958365164420cfc80fbe4c7fab,ce78147300ad685730e9374522c42a39,2018-01-24 12:07:49,Not as described,112.71,nan,"Um dos produtos não foi entregue, estou no aguardo"
dd04e5bf2ed0f48d340eb1b2820dcb7b,fe9dfbe7f974621789683b7b78be2a16,c88e8ae3b763b03bf513884d712dbae3,2017-12-06 02:29:31,Defective,359.19000000000005,nan,nan
02cda26d2cd43c51fefac9e3291fbc9b,31b8c37adb9572ed34757d9368d987ac,2b46d9e92a141eb116ecbf2c1e6565ab,2018-05-04 05:52:57,Defective,64.23,nan,nan
451f91bceb227dfaad37f67168fbfd59,9f39e03276af0a6bbf2459ec383a19e6,5a520fad2773ec61cf87a9148102b873,2017-09-13 23:19:51,Defective,149.57,nan,"Vieram apenas 6 livrinhos e não 18 como consta no anúncio. Quando liguei na loja me informaram que cada livrinho tem 3 edições, ou seja, cada livrinho sai por 23 reais. Me senti enganada."
315da0cfbc485bb00c12a581077cf7b2,49eaaa38ac3df51ca790372b47b99604,1ff98f738e6baa6c7d6c262757e82720,2017-01-26 22:52:01,Not as described,81.08999999999999,nan,O produto não foi entregue. Aguardo providências urgente.
c75be4dbb0444f5234b73d0e700bc425,5a0c21ad6b82a1b61856e48ec959764d,67f3258da9e5f76c4d43570ec14fc783,2018-08-22 11:24:02,Not as described,104.93,nan,O produto ainda não foi entregue.
181a57ecc4c8bfa112c048f609e257bf,6f4f2bb136fd2d8e8229355d8fec6b67,7dc0154535f86be3f1a41d736db8206c,2017-12-16 12:38:04,Late delivery,396.35,nan,nan
3324e0b9570581be76b4559b10df4aba,c8d415e06ebd7a37c7a5b4a18641ca11,985df4f2b1695097317ab16f94fa929c,2017-02-15 21:50:37,Wrong item,54.44,nan,"Não recebi o produto ainda, peço ajuda."
fc4e4569c5ee84762423c8111fdea8c7,38faaf77a4cd4dfb50ea8512e66285b0,598f596354c501bd195445519f87b85a,2017-03-18 14:53:45,Not as described,744.6600000000001,nan,Correspondeu as expectativas
c0d98bbbc820c00ab877fbb053b1e517,235e0d56841710b62daf088840a96ba8,e6182e764d13472f7fd00a571fc71c0c,2017-12-24 21:03:35,Wrong item,130.01,nan,apesar do produto ter vindo em perfeitas condições o produto foi entregue com muito atraso e sem nenhuma comunicação do motivo por parte da empresa responsável.
54e18621b0dcda1233f2d5bda4effa58,8e49e2b4aaa2a78f82c80d2e488084f6,34276b3f27fe1d0bf5e96b9b42c1cc1f,2017-03-05 21:13:47,Changed mind,119.84,nan,"O produto é uma porcaria, não parece com o que foi apresentado."
72652c482c51119a0a338edba23e0027,a869ec6209c361ca46dad85a5530e119,8c89ab30610f6af8d8724259d0c5aa80,2018-08-09 10:00:38,Wrong item,173.71,Demora na entrega ,"Eu recomendaria sim á joga devido a demora na entrega não compro mas no site , só comprarei na loja fisica.. Ainda não recebi meu produto estou muito insatisfeita com a demora. "
3e9933bf292ae1d5b09f1fed31163522,341d85d688ecc3353cf2a968e7ad0dbf,281ee594bffc396fbc1f1237ce201957,2018-02-24 23:16:26,Defective,147.25,nan,nan
40177473ba36616817cf3e1c3a0643ed,881223d7f9d9b37d73991a890b510ec6,6f35af3593267f2f8942769a134615ae,2018-03-14 17:57:30,Changed mind,84.46,nan,"Usemos recebi antes do prazo
Desta vez atrasou pelos correios tudo bem,mas enviei duas vezes pedido pra saber o que ocorreu e não tive resposta "
f18c6aa6a5d583e8ec36beaabb81d9a0,d1833b7b959fa2d25e6d970bda08f59e,fa7ec8b2b45b5b6517357a5c5e82740d,2017-03-17 11:37:13,Changed mind,363.64,nan,"Produto nao é o que mostra, diz que tem 50watz de potencia mas é mentira..
Eu medi ..."
8c2229deafefb723ff789527ab51be01,bddc970a859e17f3f60f337ff8d72dfa,912da6b0ecc828b92d429a4f36bcdabd,2018-01-06 14:29:44,Changed mind,25.3,nan,nan
8c2229deafefb723ff789527ab51be01,717e96fd0fc2d06fe158982bce5e6a8f,912da6b0ecc828b92d429a4f36bcdabd,2018-01-06 14:29:44,Late delivery,238.83,nan,nan
8c2229deafefb723ff789527ab51be01,cac9e5692471a0700418aa3400b9b2b1,912da6b0ecc828b92d429a4f36bcdabd,2018-01-06 14:29:44,Late delivery,133.82999999999998,nan,nan
a336de4bbd836a89f9cb2a5b58ed2578,dbda643f8da1758793ef0dab19c18688,e5b8fa3d79376c3a36aeb7b6b413c647,2018-07-20 17:22:22,Wrong item,258.52,Produto de qualidade infe,"Bem comprei esse quadro pela targaryen,e solicitei troca imediatamente,quadro parecido com o do anúncio no entanto apresenta impressão sem qualidade,sem foco imagem trêmula,o material da tela terrível."
2edf506c823b1a3bc6d134864bc4c10c,1a2d00b771a438bee7055bbd0086e003,28d7449c6c7245eb14588078dcc84f6e,2018-03-16 21:41:51,Defective,89.19,nan,Produto de péssima qualidade e acabamento. 
83c55d64c56ad16ba3c0f7858cd709d0,1e8c9a649b9c92a2acf771c3168e15b8,0f8a4cf0986a8a2c8a432fc6f54fbd2b,2018-04-12 11:10:27,Defective,408.66,nan,Recebi o tamanho errado! Ja mandei 2 emails reclamando e vocês nao responderam. O telefone não reconhece nem meu pedido nem meu CPF (apesar de eu ter digitado diversas vezes corretamente). Péssimo 
91ce0f04ca8d482871b98215199592f7,6b770b5934dbdb29064efdf34bfa6cf5,086b14dd810812fd51da1b8dc45b8aeb,2018-02-20 16:04:30,Wrong item,60.82,nan,nan
91ce0f04ca8d482871b98215199592f7,6b770b5934dbdb29064efdf34bfa6cf5,086b14dd810812fd51da1b8dc45b8aeb,2018-02-20 16:04:30,Wrong item,60.82,nan,nan
3b919fbc512d96f81330d2aae3ed0cf6,a91c1a94d83d36316c44e00e738607b1,30b441b38d5a5d35013a37dcf4b37f58,2018-04-15 13:33:43,Changed mind,109.32,nan,nan
f5eff661c2631c9cd86938bef47aa2d4,9d8a0e115e802d845b4ce1eb794d1260,0da3ca0875a2ce7e0720570ecf98bf46,2017-05-06 16:22:40,Wrong item,134.59,nan,"Mandam email informando problemas na entrega e solicitando cancelar ou não o pedido; ao tentar cancelar informam que o produto foi entrgue dia 12, não foi; entregam dia 18/05/2017"
4bc6b6965bf5778f7d262b5f8913a721,634256dbcd184b3757ffd7632c9fe52a,2c32cd114924f08948dc2c1311663076,2018-02-23 11:34:56,Wrong item,39.0,nan,nan
1c8c848f0ae6345dce75efde3c535160,dd0286e208604a3b60d3d0653981dbd7,4997cdbc9226ecc25242048bb5fc425e,2018-03-16 20:42:29,Changed mind,66.87,nan,"A saída do cabo, mini USB não é a que eu esperava. Preciso de um cabo com saída pra Samsung."
7d5f9657103294db1e017f49a5e06c50,8da00e3b81d03ddb331afbb120621c92,e6adec1e4d0f3967305473a5c0a25e9a,2018-07-17 13:18:44,Defective,44.370000000000005,Recomendaria mas com resa,nan
4303e19c21cd7274481e8e5bdba9bda0,6acf371d62b424190897033ef93947bb,ab26301138a5d2a1bf9dda0c0e1f3f20,2018-01-11 22:06:59,Wrong item,125.2,nan,Passou do prazo e ainda não recebi o meu produto. Não recomendo 
1f11f0ab2b0ec59d0ec45f7f810a04f8,37cc742be07708b53a98702e77a21a02,52f3ff878b892c17fcdc6030dcad7e7b,2017-06-15 06:59:08,Late delivery,27.19,nan,"Nunca tive problemas com stark.com, mas infelizmente dessa vez errou mesmo. Pedi uma mangueira de entrada de água e recebi uma mangueira de saída. "
1f5e41ca3a4a73a67d6ac937f4fe5422,6c09be1fc42a113b2f3e558d7df2f133,cba5c36df83ba88bddecb5a2d8c754f9,2018-08-05 09:53:05,Changed mind,60.42,Ainda não recebi ,"Ainda está no prazo previsto, mas achei mto longo "
216f5ce95749a1f03de00b34908e73a2,f19d1f3b037970f5f9f1f3dad8e8287b,c6a909123dbae964a98b72e526d1e7e3,2018-04-10 14:49:57,Wrong item,515.18,nan,A foto mostra um produto e recebi outro
af3ce7727ad453e9df1d3b9fb874ba3b,d189fbf8b5d79a670cebcaaad68d77b2,ffed827348cd4b083956ce2b634b763b,2017-08-06 13:46:26,Not as described,87.7,nan,Nao recebi ainda o produto
32eb0f90dda75dfccbc4db176c3e3cc1,013ee64977aaa6b2b25475095162e0e9,23e03808c06cda431f64cf0086a8a895,2018-05-22 10:13:36,Late delivery,84.57,Demora de mais,Até agora não recebi nada
30b3d49467327cdceed755f76dc8d3f1,ebcf9e2edf1b5ef61117102401561d4a,996c2d5bb512735c35e2d04598f77810,2018-01-02 12:03:03,Defective,31.09,nan,"Comprei dois kits para meus aparelhos J5 Samsung. Ambas capas plásticas tem corte errado, tapando o flash. A película não cobre toda a extensão da tela. Desejo proceder com a devolução, para troca."
30b3d49467327cdceed755f76dc8d3f1,ebcf9e2edf1b5ef61117102401561d4a,996c2d5bb512735c35e2d04598f77810,2018-01-02 12:03:03,Changed mind,31.09,nan,"Comprei dois kits para meus aparelhos J5 Samsung. Ambas capas plásticas tem corte errado, tapando o flash. A película não cobre toda a extensão da tela. Desejo proceder com a devolução, para troca."
f00cdb6f9004b64118cf7814d3a03cff,5525bcf86683c9d9777c2f28326d7db4,3e74a90adfa66f3bdf1586fe7f3f88aa,2018-01-23 00:44:09,Changed mind,46.69,nan,nan
56eb381fff8db8d35134693062514084,7f524cd9e1d47c5aa4b15b54d6d146cb,b102a37db53345d7eb418649b096f8e8,2016-10-09 12:34:53,Wrong item,112.78,nan,Nenhum dos produtos que comprei desta loja vieram! E um ainda não recebi o dinheiro de volta!
f29ed23870e462400821ca91606348a1,2b4609f8948be18874494203496bc318,71188f24ebdbaa24c728be8cf2540500,2017-11-24 18:36:55,Changed mind,125.94,nan,Chegou meu pedido incompleto 
e68012ad88e7d6ba2e95112045faf3e3,41cd333a4af5e36df81fc0b83ccf8e2d,ec5b7c2e69bc8d387c31867ce2eaa513,2017-10-13 18:25:38,Late delivery,411.21,nan,"Não recebi o bb conforto, só a base. QUal o motivo nao me entregaram?"
3dbc128d5a3af3b8a2560a67f42ff442,ec53d5cd09b1dd78aa48a7d076fc51b1,8574a86a2fa79fa51ed1c5eb8b8bef2f,2018-07-16 12:52:42,Changed mind,103.69,Produto diferente da imag,"Na imagem é Cola Premium Black de 10ml e foi entregue Cola Elite Glue Black de 05ml. Compro muito no site das lannister e essa foi a 1a vez que me senti lesada, enganada. "
c501e686e3c0455bf577703d3ccc86d8,48b6c38e1a7960b4123b60de736ec500,cd99a4cb6f4d2e8342351bc978460e07,2018-03-06 02:27:21,Late delivery,98.03,nan,"Produto danificado, onde se coloca o olho, está solta a peça"
9ec59f4b7951e9a65ffe723049bb8baa,fc1d8637c0268af3db482c14b7ef8e75,96b019c51a65fa13726d6b48e65f096f,2017-12-25 18:06:20,Changed mind,168.20000000000002,nan,nan
10cba569b211fc1a21ffeb58e821b038,a5c9c1711f61d2b63cf996b4928092ed,fad8d229ff3512c069a5b776952e9cd4,2017-11-26 20:44:04,Wrong item,79.53,nan,nan
10cba569b211fc1a21ffeb58e821b038,a5c9c1711f61d2b63cf996b4928092ed,fad8d229ff3512c069a5b776952e9cd4,2017-11-26 20:44:04,Late delivery,79.53,nan,nan
c4669e882068cc0ade2697ed2169326e,9fc063fd34fed29ccc57b7f8e8d03388,c576a1a325ba3b60368566f78dd51aa1,2017-01-24 21:44:24,Late delivery,394.52,nan,Ainda nao recebi
c49be9a11fd13933307cc6a19b03a895,97f1396a5a1f7c07ba51784efdec44b8,a972623b3481cbfd95fa776b0067e554,2018-05-15 18:54:39,Late delivery,154.78,nan,nan
c49be9a11fd13933307cc6a19b03a895,97f1396a5a1f7c07ba51784efdec44b8,a972623b3481cbfd95fa776b0067e554,2018-05-15 18:54:39,Wrong item,154.78,nan,nan
c49be9a11fd13933307cc6a19b03a895,97f1396a5a1f7c07ba51784efdec44b8,a972623b3481cbfd95fa776b0067e554,2018-05-15 18:54:39,Changed mind,154.78,nan,nan
c49be9a11fd13933307cc6a19b03a895,97f1396a5a1f7c07ba51784efdec44b8,a972623b3481cbfd95fa776b0067e554,2018-05-15 18:54:39,Wrong item,154.78,nan,nan
c49be9a11fd13933307cc6a19b03a895,97f1396a5a1f7c07ba51784efdec44b8,a972623b3481cbfd95fa776b0067e554,2018-05-15 18:54:39,Not as described,154.78,nan,nan
c49be9a11fd13933307cc6a19b03a895,97f1396a5a1f7c07ba51784efdec44b8,a972623b3481cbfd95fa776b0067e554,2018-05-15 18:54:39,Changed mind,154.78,nan,nan
dbbbc904081f8e928028432e2e3d7686,f38ce47371f868581f8c2df4ffa47fb6,1d34ed25963d5aae4cf3d7f3a4cda173,2016-10-06 13:24:15,Late delivery,1400.74,nan,"Comprei o produto e depois de 45 dias, a loja americana enviou e-mail dizendo: Devido a uma divergência no sistema de controle de estoque do parceiro , não será possível efetuar a entrega do produto"
40d2a869f24d0fcaf5a569330470313d,06ef141d37f22c5742e445504b5805a7,213a706474bbd220212c4e9782b0346f,2017-06-05 16:00:54,Not as described,82.78,nan,"O produto veio fora do prazo, é só recebi porque solicitei o cancelamento.

Lamentável."
3bb82ee5c8d4849ec722da99ba1bf228,2a66698f3c9f8708a0505b5ab2cb380d,fb01511a81dd51acff26ddbe5c376174,2017-11-23 13:33:14,Changed mind,464.64,nan,"Além da demora para emitir a nota fiscal, a demora para a devolução do dinheiro, em caso de cancelamento da compra, demora uma eternidade. 
Já faz 2 semanas que solicitei o cancelamento e nada."
a97a20383c7664aca72d666d1858be2a,e1e0040c906cc890d032092141a9b6de,4b9791411c5518591201a6e666a1162b,2018-08-06 14:43:21,Changed mind,98.15,Pior possível,"Comprei um coisa e recebi outra, já enviei e-mail e até agora ninguém entrou em contato comigo."
4ad21bf3605a58ee53dacbad7ddae5b0,19421075ae0b585f2dc13ff149e2119d,14cbf4389f8a8d726a69e3779b11b6fc,2018-03-06 15:43:14,Wrong item,64.94,nan,meu produto ainda não chegou e estou chateado pela demora!
6b87abf6bcb0f682e0cc2809d921a778,60cf4effb6947283fa638d570bd07318,6e9fe7caffbb72105af42923e0eba617,2017-11-18 16:03:40,Wrong item,367.02,nan,Conprei para dar de Natal para a minha filha. Espero que chegue a tempo. 
ca225bf209f73268f4b3fcacf6d4b02e,63094ac128b54dd72d511043411df079,31d752df31b1b2f7436f8304ce00f38b,2017-10-19 07:57:23,Late delivery,285.55,nan,nan
2c0032906c603dcc21cd954828fa77d0,d359ac1975cd09111b28c63352a88e18,4afea82f984caa99c5946b758f101abd,2018-02-06 13:44:50,Changed mind,250.57,nan,Transportador não entregou o produto
d9051ab12fdf0e2a51a56872d74e91d2,5d790355cbeded0cd60e25cbc4c527a2,d0fbdcf740e3fed9ef3386ba948f0a1d,2017-04-25 20:11:09,Changed mind,111.85,nan,Não veio o produto certo
604e352bcd3bb9d8932aebf18bc2891d,2b0ee2d07306f7c9ac55a43166e9bb4b,dc1d2a3775e7594df178743d90b21085,2017-11-24 19:50:20,Not as described,72.75,nan,Fiz a compra no Black Friday com outros dois pedidos. Os outros dois chegaram na semana seguinte enquanto este não chegou até agora.
36d66e5aaee3603567da9352fb165017,60495adb1f1a49c8aea75e5e56a47a48,e9bb27853a5057de3a8e946aaf6d0e7a,2017-12-11 06:17:04,Wrong item,104.6,nan,"Recebi apenas o isqueiro zippo o balm, blend para barba de quase 100 reais ainda não recebi e consta como recebido. Como assim???
- eu paguei pelo produto e quero receber."
36d66e5aaee3603567da9352fb165017,2ce9e5390d425b70acd6b9b016c9ac13,e9bb27853a5057de3a8e946aaf6d0e7a,2017-12-11 06:17:04,Not as described,168.1,nan,"Recebi apenas o isqueiro zippo o balm, blend para barba de quase 100 reais ainda não recebi e consta como recebido. Como assim???
- eu paguei pelo produto e quero receber."
62e138c8749daff0e0074cd937a0886d,3798521ff8982fd9b5a3e026676b7707,0b00e3566d4632a86df327b4b9f4fc28,2018-03-11 19:24:28,Wrong item,46.29,nan,Comprei e chegou outro produto de cor diferente e qualidade bem inferior. Só transtorno nessa compra. 
118ec9ddef528c64a545169b898e7699,3a64d31450c3b7d6451627e5fad88d77,7002324a84090313fb63b8d372fca9a6,2017-07-04 18:51:25,Not as described,26.0,nan,"Algo aconteceu errado, pois não recebi estes itens. Contudo, já recebi outros itens que comprei na mesma ocasião.
Aguardo um retorno."
3a7763a8b66b496ef5253606f9a09110,933f4f76eae38d2a97ecfb7c6355f0bc,a315cd43cd43a1eb3c0f4d21d65f6628,2018-07-15 15:23:29,Late delivery,1391.35,Falta de respeito ,Chegou apenas a nota fiscal 
d04eab35da4dc8a5fbab6771c0a8b517,c708ba7c6269161f89ce0683cdd7c432,ad7c1f0f24e5bd4681a7646641714f81,2017-03-19 19:08:57,Wrong item,64.65,nan,nan
4671913802b0033db963ffec94dc5bbe,c448475cc4766baebabe30ee6d5f3fb7,2fbb1dc09b82bb0a01e11533cc9fd1c3,2017-12-22 00:08:04,Defective,76.66,nan,Não recebi o produto é não consigo rastrear o site está com problema é não tenho como rastrear
3395f0e2fca688abae0a09d15ff5ca75,33fca9d59532dd4c191217a979346ab9,50cca41b3dd8f549a48fdf0dde78a032,2018-03-06 10:52:31,Defective,266.53000000000003,nan,nan
8b31141d6a9f3bb71baa36281157a9a8,236634fd768c822b130b6ccf325e4c13,99ef70ecdfc7f7d28ea4c3538df4e84b,2018-01-05 13:47:50,Late delivery,46.36,nan,"A entrega foi rápida.,mas o produto foi mal embalado e o pote chegou estourado.tive que usar metade do pote( que conseguisalvar) colocando emoutropote. "
9e9fa777a621d6cf7611de7eb6a4df00,588ec31c89dea5de5dc87e15790df3f4,dc1f0b6f740db58beb6598d5c4e9941e,2018-01-08 17:06:10,Not as described,76.64,nan,nan
2942d9a01a44f073aeff5f1a68e8761e,19c91ef95d509ea33eda93495c4d3481,09fcda7c9853505b4e80801a1dccb90c,2018-03-29 10:05:18,Wrong item,131.82,aguardando produto.,Peço por gentileza que vcs agilize a entrega deste produto.
0d8c1bd2c188fdd39a427dbdfab75396,cb6c1c21ebc9c153a7baf319c515657a,fd046687d5e089be621de9d1965e7ead,2017-05-30 21:11:54,Changed mind,46.0,nan,nan
